608
606
604
602
602
601
602
603
605
607
608
608
608
606
605
602
601
601
601
602
604
607
608
608
608
607
605
603
601
601
601
602
603
606
608
608
609
607
607
605
602
601
601
602
603
605
607
609
609
608
608
605
603
602
601
602
603
604
607
609
609
609
608
606
604
603
602
601
602
603
606
608
609
609
608
608
605
603
602
602
602
603
605
608
609
609
609
607
607
605
603
602
602
602
604
606
608
609
609
608
606
604
602
601
600
601
603
605
606
608
608
607
605
604
602
599
600
599
601
602
604
606
606
606
605
604
602
599
600
599
600
601
602
605
606
606
604
603
601
599
597
597
599
600
601
604
605
606
605
604
602
600
598
598
598
600
601
603
605
606
607
604
603
601
600
599
599
600
601
603
605
606
606
606
605
602
601
600
599
600
600
602
605
606
606
606
606
605
602
601
600
600
601
602
604
606
607
607
606
605
603
601
600
599
601
601
603
606
607
607
607
605
604
602
600
599
600
600
602
605
606
607
606
606
604
602
600
599
599
600
602
603
606
607
608
607
606
604
601
600
600
600
601
603
605
608
608
607
606
604
602
600
600
600
602
604
605
607
608
608
607
605
603
602
601
600
601
602
604
606
608
608
607
606
605
602
601
600
601
602
604
606
608
608
608
607
605
603
601
600
601
602
604
606
607
609
608
607
606
603
602
600
600
601
602
604
606
607
607
606
605
603
601
599
600
599
600
601
603
606
607
606
604
602
600
599
598
598
598
599
601
604
604
604
603
602
600
597
597
597
597
599
600
602
604
604
604
602
600
598
597
596
597
597
599
601
603
603
603
602
600
598
597
596
597
597
598
600
603
603
604
603
602
600
598
597
597
597
599
600
602
604
605
604
603
602
599
598
596
597
598
600
602
604
605
605
604
602
601
599
598
598
598
600
601
